tournamentId,tournamentName,blackPlayerId,blackPlayerName,whitePlayerId,whitePlayerName,blackScore,blackTheoreticalScore,transcript
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),32,33,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3f7c7d3c3h4h6d7c8c2d2b6b5d8d1e1c1g2h1h2e8f8g8b7g7h8h7a4a5b8a8b2b3a2b4a7a6a3a1b1f1g1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),35,36,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3f7c7h6d3c3d7c2d2b3b5c1f8h4h7b4a4e8d8a6b6b8h2a3c8g8a2g2h1g1f1a7d1a5a8b7h8g7b2a1b1e1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),23,31,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3f7c7h6d3c3d7c2e8d2h4h2f8b4a3g7f1e1d1c1b5a4g2a2a5a6h8b3b2d8h7a1b1g1h1c8b7b6b8g8a8a7
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),26,33,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3f7c7h6d7d3e8h4h7c3d2b4b5e1a3b3c2a6a5b1h2a4a7b2f8g2h1g7d1c1f1d8c8g1a1a2h8a8g8b8b7b6
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1293,OO7 (buro),22,30,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h3h5g3f7c7h6d7d3f8h4h7c3e8b4a4b6b5a3a5b3h2g7a2a7d2c1h8b7a6a1a8b8c8d8g1f1g2h1d1e1b2g8c2b1
57,Parties Internet (1-6),1577,Booklet (welty),1552,Hoehne Andreas,48,39,f5f6e6f4e3c5c4e7c6e2f3f2g5g4g6d6h4d3d2g3h3c1c2c3f7f8d7c8b3b4b6b5a5a6a3g2c7a4a7b8h1h2g7h8a2h7g1f1d1e1b1h6h5b7a8b2a1d8e8g8
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1301,Scorpion (buro),43,35,f5f6e6f4e3c5c4e7c6e2f3d3c3d2e1c1f2c2d1f1g6d6f7g5h5b5a5a6a7d7c8d8b6c7e8b4g3h3g4g2b8g8a4b3h1f8h8a3a2g1b1b2a1h6h2h4h7g7b7a8
57,Parties Internet (1-6),1563,Wunderle Justin,1576,Welty Chris,44,42,f5f6e6f4e3c5c4e7c6e2f3d3c3d2e1f2f1c1c2b1g3b4b3a4a3d6a5b6d7c8b5c7f8d8a6b7a8b2d1g1g4g5h6h5h4h2e8g8h3h7g2f7a1a2h1a7g6g7h8b8
57,Parties Internet (1-6),1305,Fang Randy,1293,OO7 (buro),28,30,f5f6e6f4e3c5c4e7c6e2f3g4g5d6d7g6g3d3h5h6h4c3h7d8f7h2c8b3b4a4d2b5b6c7f1a5e8c2b8g8a6g7c1b2f2e1d1a7a3a2h8f8h3g1h1g2b7a8b1a1
57,Parties Internet (1-6),1206,Kashiwabara Takuji,1258,Otage (alliot),27,31,f5f6e6f4e3c5c4e7c6e2f3g4g5d6e8d7f7h5g6d8c8b5b6f8g8c7h3g3h4h2b4h6g7a6b8a5d2f2d3c1e1d1g1a4c2c3b3a3b2b1b7a8a1h8a2h7g2h1a7f1
